,CountyName,StateName,Fatals,lat,long
2758,WHITE PINE ,Nevada,8,39.5298185,-114.8899563
2759,WHITESIDE ,Illinois,21,39.185324,-91.0168045
2760,WHITFIELD ,Georgia,66,33.0770682,-84.9479916
2761,WHITLEY ,Indiana,16,41.0847677,-85.6280381
2762,WHITLEY ,Kentucky,30,36.7234118,-84.4704942
2763,WIBAUX ,Montana,1,46.985014,-104.188269
2764,WICHITA ,Kansas,5,37.6922361,-97.3375448
2765,WICHITA ,Texas,53,33.9516534,-98.7088886
2766,WICOMICO ,Maryland,47,38.4134581,-76.8766366
2767,WILBARGER ,Texas,14,34.0265157,-99.2085961
2768,WILCOX ,Alabama,14,31.5084965,-86.8763619
2769,WILCOX ,Georgia,8,50.097679,-104.7258
2770,WILKES ,Georgia,11,33.7898432,-82.7385978
2771,WILKES ,North Carolina,45,36.1998247,-81.1341351
2772,WILKIN ,Minnesota,6,46.3258354,-96.4586194
2773,WILKINSON ,Georgia,13,32.7924994,-83.1623561
2774,WILKINSON ,Mississippi,14,31.3904517,-90.4095401
2775,WILL ,Illinois,223,41.4194058,-87.9994754
2776,WILLACY ,Texas,11,26.4553947,-97.5947484
2777,WILLIAMS ,North Dakota,25,48.3629861,-103.4958386
2778,WILLIAMS ,Ohio,21,39.1725613,-84.1607682
2779,WILLIAMSBURG ,South Carolina,44,33.9683795,-80.42020609284597
2780,WILLIAMSON ,Illinois,39,38.9856018,-89.7639829
2781,WILLIAMSON ,Tennessee,54,36.0250612,-86.8472228
2782,WILLIAMSON ,Texas,162,30.2242983,-97.8243302
2783,WILSON ,Kansas,8,38.825011,-98.475344
2784,WILSON ,North Carolina,53,35.7212689,-77.9155395
2785,WILSON ,Tennessee,75,36.4528569,-83.90353
2786,WILSON ,Texas,36,33.3206498,-101.7252037
2787,WINDHAM ,Connecticut,56,41.6993535,-72.1578243
2788,WINKLER ,Texas,29,31.938216,-96.2088618
2789,WINN ,Louisiana,16,49.2157517,10.5167693
2790,WINNEBAGO ,Illinois,120,42.2661312,-89.2412202
2791,WINNEBAGO ,Iowa,3,43.3747879,-93.7316088
2792,WINNESHIEK ,Iowa,11,43.2677179,-91.8563139
2793,WINONA ,Minnesota,15,44.0500054,-91.6392294
2794,WINSTON ,Alabama,18,34.1328863,-87.361354
2795,WINSTON ,Mississippi,17,33.2704022,-88.8361659
2796,WISE ,Texas,56,32.5134708,-96.035248
2797,WOLFE ,Kentucky,17,37.3073385,-81.3287123
2798,WOOD ,Ohio,53,41.4289394,-82.6793474
2799,WOOD ,Texas,37,32.7577475,-95.3812941
2800,WOODBURY ,Iowa,35,41.626507849999996,-93.50163526076662
2801,WOODFORD ,Illinois,18,40.8467007,-89.028132
2802,WOODFORD ,Kentucky,29,38.0422984,-84.725224
2803,WOODRUFF ,Arkansas,4,34.7395701,-82.0370466
2804,WOODS ,Oklahoma,5,35.4353419,-97.2647536
2805,WOODSON ,Kansas,6,34.5292609,-92.2109816
2806,WOODWARD ,Oklahoma,9,36.4336481,-99.3903862
2807,WORCESTER ,Maryland,46,40.201217,-75.346567
2808,WORCESTER ,Massachusetts,190,42.2625621,-71.8018877
2809,WORTH ,Georgia,28,31.750735,-83.6757245
2810,WORTH ,Iowa,7,48.2455026,11.9026032
2811,WORTH ,Missouri,2,40.4049921,-94.4441257
2812,WRANGELL-PETERSBURG ,Alaska,2,56.264536,-132.233619
2813,WRIGHT ,Iowa,5,41.2491766,-92.5260229
2814,WRIGHT ,Minnesota,30,45.1489061,-93.9639196
2815,WRIGHT ,Missouri,9,38.8275491,-91.0201422
2816,WYANDOT ,Ohio,17,40.7314466,-83.1196359
2817,WYANDOTTE ,Kansas,90,39.1090458,-94.767624
2818,WYOMING ,New York,13,42.8264498,-78.0897329
2819,WYOMING ,Pennsylvania,17,41.3117471,-75.8374174
2820,YABUCOA ,Puerto Rico,6,18.046734,-65.878242
2821,YADKIN ,North Carolina,34,35.7212499,-80.3989449
2822,YALOBUSHA ,Mississippi,16,34.0213455,-89.6991703
2823,YAMHILL ,Oregon,35,45.3415037,-123.187329
2824,YANCEY ,North Carolina,8,35.8875402,-82.3035673
2825,YANKTON ,South Dakota,9,42.8712938,-97.3967011
2826,YATES ,New York,13,43.3394606,-78.388284
2827,YAUCO ,Puerto Rico,3,18.032586,-66.863306
2828,YAVAPAI ,Arizona,186,15.6836396,-87.3329197
2829,YAZOO ,Mississippi,23,32.770896,-90.4120889
2830,YELL ,Arkansas,19,34.9906072,-93.4283105
2831,YELLOW MEDICINE ,Minnesota,5,44.7198536,-95.8533555
2832,YELLOWSTONE ,Montana,77,43.4088984,23.2203193
2833,YOAKUM ,Texas,5,29.289352,-97.1492978
2834,YOLO ,California,101,38.7318481,-121.8077431
2835,YORK ,Maine,72,43.1520973,-70.6493185
2836,YORK ,Nebraska,11,40.8680593,-97.5919166
2837,YORK ,Pennsylvania,134,39.9624662,-76.727729
2838,YORK ,South Carolina,150,34.9940654,-81.2421403
2839,YOUNG ,Texas,10,31.8421096,-96.0799681
2840,YUBA ,California,63,39.2839755,-121.3556818
2841,YUKON-KOYUKUK ,Alaska,5,65.7963587,-152.4239927
2842,YUMA ,Arizona,106,32.665135,-114.47603157249804
2843,YUMA ,Colorado,9,40.0163487,-102.458253
2844,ZAPATA ,Texas,4,26.9113353,-99.269344
2845,ZAVALA ,Texas,15,28.8366612,-99.767631
